plan_id,mode,amplitude_m,pavage,n_pieces,valide_avant,valide_apres,deplacement_max_m,temps_ms,statut,seed
e7e310f98e5fbd97c60e8d0a1e0f89e2,aplatir,0.1,False,5,False,False,,3.398,invariant_viole,3102101956
e7e310f98e5fbd97c60e8d0a1e0f89e2,aplatir,0.1,True,5,False,True,0.100000,5.064,ok,3102101956
e7e310f98e5fbd97c60e8d0a1e0f89e2,aplatir,0.25,False,5,False,False,,3.154,invariant_viole,1991414652
e7e310f98e5fbd97c60e8d0a1e0f89e2,aplatir,0.25,True,5,False,True,0.250000,4.770,ok,1991414652
e7e310f98e5fbd97c60e8d0a1e0f89e2,aplatir,0.5,False,5,False,False,,2.869,invariant_viole,1545263189
e7e310f98e5fbd97c60e8d0a1e0f89e2,aplatir,0.5,True,5,False,True,0.500000,5.633,ok,1545263189
e7e310f98e5fbd97c60e8d0a1e0f89e2,aplatir,1.0,False,5,False,False,,2.824,invariant_viole,1201891889
e7e310f98e5fbd97c60e8d0a1e0f89e2,aplatir,1.0,True,5,False,True,1.000000,4.573,ok,1201891889
1e8fe1dbf8b04f0aaa94100888305d97,deplacer,0.1,False,11,False,False,,6.995,invariant_viole,3236556463
1e8fe1dbf8b04f0aaa94100888305d97,deplacer,0.1,True,11,False,True,0.100000,7.352,ok,3236556463
1e8fe1dbf8b04f0aaa94100888305d97,deplacer,0.25,False,11,False,True,0.250000,6.019,ok,3953339725
1e8fe1dbf8b04f0aaa94100888305d97,deplacer,0.25,True,11,False,True,0.250000,7.214,ok,3953339725
1e8fe1dbf8b04f0aaa94100888305d97,deplacer,0.5,False,11,False,True,0.500000,5.876,ok,351855756
1e8fe1dbf8b04f0aaa94100888305d97,deplacer,0.5,True,11,False,True,0.500000,7.164,ok,351855756
1e8fe1dbf8b04f0aaa94100888305d97,deplacer,1.0,False,11,False,False,,5.921,invariant_viole,3115957047
1e8fe1dbf8b04f0aaa94100888305d97,deplacer,1.0,True,11,False,False,,8.190,infaisable,3115957047
1e8fe1dbf8b04f0aaa94100888305d97,elargir,0.1,False,11,False,True,0.100000,5.658,ok,47777129
1e8fe1dbf8b04f0aaa94100888305d97,elargir,0.1,True,11,False,True,0.100000,6.512,ok,47777129
1e8fe1dbf8b04f0aaa94100888305d97,elargir,0.25,False,11,False,False,,5.622,invariant_viole,4137135096
1e8fe1dbf8b04f0aaa94100888305d97,elargir,0.25,True,11,False,True,0.250000,9.277,ok,4137135096
1e8fe1dbf8b04f0aaa94100888305d97,elargir,0.5,False,11,False,True,0.500000,7.091,ok,126975948
1e8fe1dbf8b04f0aaa94100888305d97,elargir,0.5,True,11,False,True,0.500000,8.362,ok,126975948
1e8fe1dbf8b04f0aaa94100888305d97,elargir,1.0,False,11,False,False,,7.262,invariant_viole,660992346
1e8fe1dbf8b04f0aaa94100888305d97,elargir,1.0,True,11,False,False,,8.199,infaisable,660992346
1e8fe1dbf8b04f0aaa94100888305d97,retrecir,0.1,False,11,False,False,,7.252,invariant_viole,2487662887
1e8fe1dbf8b04f0aaa94100888305d97,retrecir,0.1,True,11,False,True,0.100000,6.528,ok,2487662887
1e8fe1dbf8b04f0aaa94100888305d97,retrecir,0.25,False,11,False,False,,6.300,invariant_viole,3638604351
1e8fe1dbf8b04f0aaa94100888305d97,retrecir,0.25,True,11,False,True,0.250000,7.405,ok,3638604351
1e8fe1dbf8b04f0aaa94100888305d97,retrecir,0.5,False,11,False,False,,6.138,invariant_viole,408871572
1e8fe1dbf8b04f0aaa94100888305d97,retrecir,0.5,True,11,False,True,0.500000,6.376,ok,408871572
1e8fe1dbf8b04f0aaa94100888305d97,retrecir,1.0,False,11,False,False,,6.187,invariant_viole,2258938631
1e8fe1dbf8b04f0aaa94100888305d97,retrecir,1.0,True,11,False,True,1.000000,7.445,ok,2258938631
1e8fe1dbf8b04f0aaa94100888305d97,aplatir,0.1,False,11,False,False,,6.763,invariant_viole,1345852700
1e8fe1dbf8b04f0aaa94100888305d97,aplatir,0.1,True,11,False,True,0.100000,6.351,ok,1345852700
1e8fe1dbf8b04f0aaa94100888305d97,aplatir,0.25,False,11,False,False,,8.801,invariant_viole,518721068
1e8fe1dbf8b04f0aaa94100888305d97,aplatir,0.25,True,11,False,True,0.250000,7.682,ok,518721068
1e8fe1dbf8b04f0aaa94100888305d97,aplatir,0.5,False,11,False,True,0.500000,6.364,ok,3864080346
1e8fe1dbf8b04f0aaa94100888305d97,aplatir,0.5,True,11,False,True,0.500000,8.111,ok,3864080346
1e8fe1dbf8b04f0aaa94100888305d97,aplatir,1.0,False,11,False,False,,7.194,invariant_viole,2612030941
1e8fe1dbf8b04f0aaa94100888305d97,aplatir,1.0,True,11,False,True,1.000000,7.633,ok,2612030941
c8a204d49eccd2c6998a7030b8445a67,deplacer,0.1,False,11,False,False,,6.319,invariant_viole,749060250
c8a204d49eccd2c6998a7030b8445a67,deplacer,0.1,True,11,False,True,0.100000,6.789,ok,749060250
c8a204d49eccd2c6998a7030b8445a67,deplacer,0.25,False,11,False,False,,6.225,invariant_viole,2928102652
c8a204d49eccd2c6998a7030b8445a67,deplacer,0.25,True,11,False,True,0.250000,7.187,ok,2928102652
c8a204d49eccd2c6998a7030b8445a67,deplacer,0.5,False,11,False,True,0.500000,6.151,ok,2224029465
c8a204d49eccd2c6998a7030b8445a67,deplacer,0.5,True,11,False,True,0.500000,6.383,ok,2224029465
c8a204d49eccd2c6998a7030b8445a67,deplacer,1.0,False,11,False,False,,6.827,invariant_viole,4291186336
c8a204d49eccd2c6998a7030b8445a67,deplacer,1.0,True,11,False,True,2.059060,6.487,ok,4291186336
c8a204d49eccd2c6998a7030b8445a67,elargir,0.1,False,11,False,False,,6.881,invariant_viole,4055600561
c8a204d49eccd2c6998a7030b8445a67,elargir,0.1,True,11,False,True,0.100000,8.074,ok,4055600561
c8a204d49eccd2c6998a7030b8445a67,elargir,0.25,False,11,False,True,0.250000,6.794,ok,1505631591
c8a204d49eccd2c6998a7030b8445a67,elargir,0.25,True,11,False,True,0.250000,6.258,ok,1505631591
c8a204d49eccd2c6998a7030b8445a67,elargir,0.5,False,11,False,True,0.500000,5.774,ok,3849149849
c8a204d49eccd2c6998a7030b8445a67,elargir,0.5,True,11,False,True,0.500000,5.733,ok,3849149849
c8a204d49eccd2c6998a7030b8445a67,elargir,1.0,False,11,False,False,,6.097,invariant_viole,1550602139
c8a204d49eccd2c6998a7030b8445a67,elargir,1.0,True,11,False,True,1.000000,6.647,ok,1550602139
c8a204d49eccd2c6998a7030b8445a67,retrecir,0.1,False,11,False,False,,5.887,invariant_viole,3370050299
c8a204d49eccd2c6998a7030b8445a67,retrecir,0.1,True,11,False,True,0.100000,5.604,ok,3370050299
c8a204d49eccd2c6998a7030b8445a67,retrecir,0.25,False,11,False,False,,6.118,invariant_viole,3987783208
c8a204d49eccd2c6998a7030b8445a67,retrecir,0.25,True,11,False,True,0.250000,5.650,ok,3987783208
c8a204d49eccd2c6998a7030b8445a67,retrecir,0.5,False,11,False,False,,6.235,invariant_viole,2258523672
c8a204d49eccd2c6998a7030b8445a67,retrecir,0.5,True,11,False,True,0.500000,5.636,ok,2258523672
c8a204d49eccd2c6998a7030b8445a67,retrecir,1.0,False,11,False,False,,6.434,invariant_viole,2174846697
c8a204d49eccd2c6998a7030b8445a67,retrecir,1.0,True,11,False,True,0.869339,5.622,ok,2174846697
c8a204d49eccd2c6998a7030b8445a67,aplatir,0.1,False,11,False,False,,6.715,invariant_viole,4069314709
c8a204d49eccd2c6998a7030b8445a67,aplatir,0.1,True,11,False,True,0.100000,5.900,ok,4069314709
c8a204d49eccd2c6998a7030b8445a67,aplatir,0.25,False,11,False,False,,5.907,invariant_viole,1970074123
c8a204d49eccd2c6998a7030b8445a67,aplatir,0.25,True,11,False,True,0.250000,6.860,ok,1970074123
c8a204d49eccd2c6998a7030b8445a67,aplatir,0.5,False,11,False,False,,5.849,invariant_viole,3979814885
c8a204d49eccd2c6998a7030b8445a67,aplatir,0.5,True,11,False,True,0.500000,8.044,ok,3979814885
c8a204d49eccd2c6998a7030b8445a67,aplatir,1.0,False,11,False,False,,6.004,invariant_viole,2482618434
c8a204d49eccd2c6998a7030b8445a67,aplatir,1.0,True,11,False,True,1.000000,6.200,ok,2482618434
e72990ea9d1d05b3aef4cbf5bcdf397e,deplacer,0.1,False,11,False,False,,7.154,invariant_viole,573448331
e72990ea9d1d05b3aef4cbf5bcdf397e,deplacer,0.1,True,11,False,True,0.100000,6.846,ok,573448331
e72990ea9d1d05b3aef4cbf5bcdf397e,deplacer,0.25,False,11,False,False,,7.676,invariant_viole,2359384590
e72990ea9d1d05b3aef4cbf5bcdf397e,deplacer,0.25,True,11,False,False,,8.360,infaisable,2359384590
e72990ea9d1d05b3aef4cbf5bcdf397e,deplacer,0.5,False,11,False,False,,8.898,invariant_viole,78534714
e72990ea9d1d05b3aef4cbf5bcdf397e,deplacer,0.5,True,11,False,False,,11.504,infaisable,78534714
e72990ea9d1d05b3aef4cbf5bcdf397e,deplacer,1.0,False,11,False,False,,11.159,invariant_viole,2554837120
e72990ea9d1d05b3aef4cbf5bcdf397e,deplacer,1.0,True,11,False,True,1.000000,7.867,ok,2554837120
e72990ea9d1d05b3aef4cbf5bcdf397e,elargir,0.1,False,11,False,False,,8.240,invariant_viole,3437185305
e72990ea9d1d05b3aef4cbf5bcdf397e,elargir,0.1,True,11,False,True,0.100000,6.450,ok,3437185305
e72990ea9d1d05b3aef4cbf5bcdf397e,elargir,0.25,False,11,False,False,,8.644,invariant_viole,760665030
e72990ea9d1d05b3aef4cbf5bcdf397e,elargir,0.25,True,11,False,False,,9.622,infaisable,760665030
e72990ea9d1d05b3aef4cbf5bcdf397e,elargir,0.5,False,11,False,True,0.500000,13.309,ok,1760608576
e72990ea9d1d05b3aef4cbf5bcdf397e,elargir,0.5,True,11,False,True,0.500000,6.198,ok,1760608576
e72990ea9d1d05b3aef4cbf5bcdf397e,elargir,1.0,False,11,False,False,,6.230,invariant_viole,3347917510
e72990ea9d1d05b3aef4cbf5bcdf397e,elargir,1.0,True,11,False,True,1.000000,6.332,ok,3347917510
e72990ea9d1d05b3aef4cbf5bcdf397e,retrecir,0.1,False,11,False,False,,6.098,invariant_viole,1590403781
e72990ea9d1d05b3aef4cbf5bcdf397e,retrecir,0.1,True,11,False,True,0.100000,7.803,ok,1590403781
e72990ea9d1d05b3aef4cbf5bcdf397e,retrecir,0.25,False,11,False,False,,6.786,invariant_viole,2370175644
e72990ea9d1d05b3aef4cbf5bcdf397e,retrecir,0.25,True,11,False,True,0.250000,6.635,ok,2370175644
e72990ea9d1d05b3aef4cbf5bcdf397e,retrecir,0.5,False,11,False,False,,6.294,invariant_viole,2286975491
e72990ea9d1d05b3aef4cbf5bcdf397e,retrecir,0.5,True,11,False,True,0.500000,5.992,ok,2286975491
e72990ea9d1d05b3aef4cbf5bcdf397e,retrecir,1.0,False,11,False,False,,5.867,invariant_viole,1539854367
e72990ea9d1d05b3aef4cbf5bcdf397e,retrecir,1.0,True,11,False,True,1.000000,7.258,ok,1539854367
e72990ea9d1d05b3aef4cbf5bcdf397e,aplatir,0.1,False,11,False,False,,5.903,invariant_viole,1743308921
e72990ea9d1d05b3aef4cbf5bcdf397e,aplatir,0.1,True,11,False,True,0.100000,6.452,ok,1743308921
e72990ea9d1d05b3aef4cbf5bcdf397e,aplatir,0.25,False,11,False,False,,6.098,invariant_viole,1618993689
e72990ea9d1d05b3aef4cbf5bcdf397e,aplatir,0.25,True,11,False,True,0.250000,7.136,ok,1618993689
e72990ea9d1d05b3aef4cbf5bcdf397e,aplatir,0.5,False,11,False,False,,5.813,invariant_viole,4191598371
e72990ea9d1d05b3aef4cbf5bcdf397e,aplatir,0.5,True,11,False,True,0.500000,6.048,ok,4191598371
e72990ea9d1d05b3aef4cbf5bcdf397e,aplatir,1.0,False,11,False,False,,5.912,invariant_viole,3453471889
e72990ea9d1d05b3aef4cbf5bcdf397e,aplatir,1.0,True,11,False,True,1.000000,6.907,ok,3453471889
4fd557913c9aa7b47f9b0f0ad1c6880d,deplacer,0.1,False,11,False,True,0.100000,6.922,ok,1308667835
4fd557913c9aa7b47f9b0f0ad1c6880d,deplacer,0.1,True,11,False,True,0.100000,8.417,ok,1308667835
4fd557913c9aa7b47f9b0f0ad1c6880d,deplacer,0.25,False,11,False,False,,6.364,invariant_viole,1910610820
4fd557913c9aa7b47f9b0f0ad1c6880d,deplacer,0.25,True,11,False,False,,8.141,infaisable,1910610820
4fd557913c9aa7b47f9b0f0ad1c6880d,deplacer,0.5,False,11,False,True,0.500000,6.034,ok,3240598534
4fd557913c9aa7b47f9b0f0ad1c6880d,deplacer,0.5,True,11,False,True,0.500000,5.899,ok,3240598534
4fd557913c9aa7b47f9b0f0ad1c6880d,deplacer,1.0,False,11,False,False,,5.866,invariant_viole,1804099330
4fd557913c9aa7b47f9b0f0ad1c6880d,deplacer,1.0,True,11,False,True,1.000000,7.118,ok,1804099330
4fd557913c9aa7b47f9b0f0ad1c6880d,elargir,0.1,False,11,False,True,0.100000,5.949,ok,3954763900
4fd557913c9aa7b47f9b0f0ad1c6880d,elargir,0.1,True,11,False,True,0.100000,7.429,ok,3954763900
4fd557913c9aa7b47f9b0f0ad1c6880d,elargir,0.25,False,11,False,False,,5.673,invariant_viole,1121490861
4fd557913c9aa7b47f9b0f0ad1c6880d,elargir,0.25,True,11,False,True,0.250000,7.587,ok,1121490861
4fd557913c9aa7b47f9b0f0ad1c6880d,elargir,0.5,False,11,False,False,,6.029,invariant_viole,697883972
4fd557913c9aa7b47f9b0f0ad1c6880d,elargir,0.5,True,11,False,False,,11.156,infaisable,697883972
4fd557913c9aa7b47f9b0f0ad1c6880d,elargir,1.0,False,11,False,False,,6.172,invariant_viole,1814305174
4fd557913c9aa7b47f9b0f0ad1c6880d,elargir,1.0,True,11,False,True,1.000000,6.671,ok,1814305174
4fd557913c9aa7b47f9b0f0ad1c6880d,retrecir,0.1,False,11,False,False,,8.151,invariant_viole,3723730760
4fd557913c9aa7b47f9b0f0ad1c6880d,retrecir,0.1,True,11,False,True,0.100000,10.114,ok,3723730760
4fd557913c9aa7b47f9b0f0ad1c6880d,retrecir,0.25,False,11,False,False,,6.355,invariant_viole,1226272194
4fd557913c9aa7b47f9b0f0ad1c6880d,retrecir,0.25,True,11,False,True,0.250000,6.023,ok,1226272194
4fd557913c9aa7b47f9b0f0ad1c6880d,retrecir,0.5,False,11,False,False,,6.652,invariant_viole,2261544733
4fd557913c9aa7b47f9b0f0ad1c6880d,retrecir,0.5,True,11,False,True,0.500000,7.215,ok,2261544733
4fd557913c9aa7b47f9b0f0ad1c6880d,retrecir,1.0,False,11,False,False,,6.100,invariant_viole,3114773600
4fd557913c9aa7b47f9b0f0ad1c6880d,retrecir,1.0,True,11,False,True,1.000000,5.779,ok,3114773600
4fd557913c9aa7b47f9b0f0ad1c6880d,aplatir,0.1,False,11,False,False,,5.873,invariant_viole,3682277130
4fd557913c9aa7b47f9b0f0ad1c6880d,aplatir,0.1,True,11,False,True,0.100000,6.099,ok,3682277130
4fd557913c9aa7b47f9b0f0ad1c6880d,aplatir,0.25,False,11,False,False,,5.792,invariant_viole,117689865
4fd557913c9aa7b47f9b0f0ad1c6880d,aplatir,0.25,True,11,False,True,0.250000,5.874,ok,117689865
4fd557913c9aa7b47f9b0f0ad1c6880d,aplatir,0.5,False,11,False,False,,6.185,invariant_viole,177586448
4fd557913c9aa7b47f9b0f0ad1c6880d,aplatir,0.5,True,11,False,True,0.500000,6.914,ok,177586448
4fd557913c9aa7b47f9b0f0ad1c6880d,aplatir,1.0,False,11,False,False,,8.136,invariant_viole,1128911493
4fd557913c9aa7b47f9b0f0ad1c6880d,aplatir,1.0,True,11,False,True,1.000000,8.818,ok,1128911493
c4ac7b6f2c7a6eeeb3bb9b529ca44597,deplacer,0.1,False,11,False,True,0.100000,6.557,ok,1602246121
c4ac7b6f2c7a6eeeb3bb9b529ca44597,deplacer,0.1,True,11,False,True,0.100000,6.160,ok,1602246121
c4ac7b6f2c7a6eeeb3bb9b529ca44597,deplacer,0.25,False,11,False,True,0.250000,7.171,ok,4096394142
c4ac7b6f2c7a6eeeb3bb9b529ca44597,deplacer,0.25,True,11,False,True,0.250000,6.678,ok,4096394142
c4ac7b6f2c7a6eeeb3bb9b529ca44597,deplacer,0.5,False,11,False,False,,5.961,invariant_viole,3657002186
c4ac7b6f2c7a6eeeb3bb9b529ca44597,deplacer,0.5,True,11,False,True,0.500000,6.379,ok,3657002186
c4ac7b6f2c7a6eeeb3bb9b529ca44597,deplacer,1.0,False,11,False,True,1.000000,5.869,ok,3568446251
c4ac7b6f2c7a6eeeb3bb9b529ca44597,deplacer,1.0,True,11,False,False,,8.484,infaisable,3568446251
c4ac7b6f2c7a6eeeb3bb9b529ca44597,elargir,0.1,False,11,False,False,,5.729,invariant_viole,3395998792
c4ac7b6f2c7a6eeeb3bb9b529ca44597,elargir,0.1,True,11,False,True,0.100000,6.213,ok,3395998792
c4ac7b6f2c7a6eeeb3bb9b529ca44597,elargir,0.25,False,11,False,False,,6.086,invariant_viole,2635551692
c4ac7b6f2c7a6eeeb3bb9b529ca44597,elargir,0.25,True,11,False,False,,8.078,infaisable,2635551692
c4ac7b6f2c7a6eeeb3bb9b529ca44597,elargir,0.5,False,11,False,True,0.500000,5.894,ok,1180850685
c4ac7b6f2c7a6eeeb3bb9b529ca44597,elargir,0.5,True,11,False,True,0.500000,6.288,ok,1180850685
c4ac7b6f2c7a6eeeb3bb9b529ca44597,elargir,1.0,False,11,False,False,,5.827,invariant_viole,3459567245
c4ac7b6f2c7a6eeeb3bb9b529ca44597,elargir,1.0,True,11,False,True,1.000000,6.576,ok,3459567245
c4ac7b6f2c7a6eeeb3bb9b529ca44597,retrecir,0.1,False,11,False,False,,5.782,invariant_viole,4161152634
c4ac7b6f2c7a6eeeb3bb9b529ca44597,retrecir,0.1,True,11,False,True,0.100000,6.738,ok,4161152634
c4ac7b6f2c7a6eeeb3bb9b529ca44597,retrecir,0.25,False,11,False,False,,6.422,invariant_viole,3777098229
c4ac7b6f2c7a6eeeb3bb9b529ca44597,retrecir,0.25,True,11,False,True,0.250000,6.546,ok,3777098229
c4ac7b6f2c7a6eeeb3bb9b529ca44597,retrecir,0.5,False,11,False,False,,5.849,invariant_viole,875665445
c4ac7b6f2c7a6eeeb3bb9b529ca44597,retrecir,0.5,True,11,False,True,0.500000,6.040,ok,875665445
c4ac7b6f2c7a6eeeb3bb9b529ca44597,retrecir,1.0,False,11,False,False,,5.793,invariant_viole,1320851437
c4ac7b6f2c7a6eeeb3bb9b529ca44597,retrecir,1.0,True,11,False,True,1.000000,6.137,ok,1320851437
c4ac7b6f2c7a6eeeb3bb9b529ca44597,aplatir,0.1,False,11,False,False,,6.468,invariant_viole,2581187318
c4ac7b6f2c7a6eeeb3bb9b529ca44597,aplatir,0.1,True,11,False,True,0.100000,5.881,ok,2581187318
c4ac7b6f2c7a6eeeb3bb9b529ca44597,aplatir,0.25,False,11,False,False,,7.269,invariant_viole,4149616477
c4ac7b6f2c7a6eeeb3bb9b529ca44597,aplatir,0.25,True,11,False,True,0.250000,6.282,ok,4149616477
c4ac7b6f2c7a6eeeb3bb9b529ca44597,aplatir,0.5,False,11,False,False,,6.113,invariant_viole,3908302155
c4ac7b6f2c7a6eeeb3bb9b529ca44597,aplatir,0.5,True,11,False,True,0.500000,5.985,ok,3908302155
c4ac7b6f2c7a6eeeb3bb9b529ca44597,aplatir,1.0,False,11,False,False,,6.420,invariant_viole,3945601802
c4ac7b6f2c7a6eeeb3bb9b529ca44597,aplatir,1.0,True,11,False,True,1.000000,7.585,ok,3945601802
f455bb3bd1cbf4b4164937315fcb1897,deplacer,0.1,False,11,False,False,,7.921,invariant_viole,2939569178
f455bb3bd1cbf4b4164937315fcb1897,deplacer,0.1,True,11,False,False,,7.620,infaisable,2939569178
f455bb3bd1cbf4b4164937315fcb1897,deplacer,0.25,False,11,False,False,,6.436,invariant_viole,2887814043
f455bb3bd1cbf4b4164937315fcb1897,deplacer,0.25,True,11,False,False,,7.435,infaisable,2887814043
f455bb3bd1cbf4b4164937315fcb1897,deplacer,0.5,False,11,False,False,,6.295,invariant_viole,3568573257
f455bb3bd1cbf4b4164937315fcb1897,deplacer,0.5,True,11,False,True,0.500000,6.949,ok,3568573257
f455bb3bd1cbf4b4164937315fcb1897,deplacer,1.0,False,11,False,False,,8.046,invariant_viole,2238497370
f455bb3bd1cbf4b4164937315fcb1897,deplacer,1.0,True,11,False,True,1.000000,6.850,ok,2238497370
f455bb3bd1cbf4b4164937315fcb1897,elargir,0.1,False,11,False,True,0.100000,9.437,ok,935833863
f455bb3bd1cbf4b4164937315fcb1897,elargir,0.1,True,11,False,True,0.100000,6.878,ok,935833863
f455bb3bd1cbf4b4164937315fcb1897,elargir,0.25,False,11,False,True,0.250000,8.176,ok,48149415
f455bb3bd1cbf4b4164937315fcb1897,elargir,0.25,True,11,False,True,0.250000,6.944,ok,48149415
f455bb3bd1cbf4b4164937315fcb1897,elargir,0.5,False,11,False,False,,8.952,invariant_viole,1325122389
f455bb3bd1cbf4b4164937315fcb1897,elargir,0.5,True,11,False,True,0.500000,9.319,ok,1325122389
f455bb3bd1cbf4b4164937315fcb1897,elargir,1.0,False,11,False,False,,6.112,invariant_viole,389786206
f455bb3bd1cbf4b4164937315fcb1897,elargir,1.0,True,11,False,False,,8.294,infaisable,389786206
f455bb3bd1cbf4b4164937315fcb1897,retrecir,0.1,False,11,False,False,,6.145,invariant_viole,1484530435
f455bb3bd1cbf4b4164937315fcb1897,retrecir,0.1,True,11,False,True,0.100000,10.418,ok,1484530435
f455bb3bd1cbf4b4164937315fcb1897,retrecir,0.25,False,11,False,False,,7.949,invariant_viole,3501749724
f455bb3bd1cbf4b4164937315fcb1897,retrecir,0.25,True,11,False,True,0.250000,8.162,ok,3501749724
f455bb3bd1cbf4b4164937315fcb1897,retrecir,0.5,False,11,False,False,,8.566,invariant_viole,3300386765
f455bb3bd1cbf4b4164937315fcb1897,retrecir,0.5,True,11,False,True,0.500000,6.753,ok,3300386765
f455bb3bd1cbf4b4164937315fcb1897,retrecir,1.0,False,11,False,False,,8.352,invariant_viole,1715920525
f455bb3bd1cbf4b4164937315fcb1897,retrecir,1.0,True,11,False,True,1.000000,9.388,ok,1715920525
f455bb3bd1cbf4b4164937315fcb1897,aplatir,0.1,False,11,False,False,,7.123,invariant_viole,3828592384
f455bb3bd1cbf4b4164937315fcb1897,aplatir,0.1,True,11,False,True,0.100000,7.641,ok,3828592384
f455bb3bd1cbf4b4164937315fcb1897,aplatir,0.25,False,11,False,False,,8.679,invariant_viole,2503052325
f455bb3bd1cbf4b4164937315fcb1897,aplatir,0.25,True,11,False,True,0.250000,8.705,ok,2503052325
f455bb3bd1cbf4b4164937315fcb1897,aplatir,0.5,False,11,False,False,,6.192,invariant_viole,2879164383
f455bb3bd1cbf4b4164937315fcb1897,aplatir,0.5,True,11,False,True,0.500000,7.218,ok,2879164383
f455bb3bd1cbf4b4164937315fcb1897,aplatir,1.0,False,11,False,True,1.000000,6.290,ok,2221942463
f455bb3bd1cbf4b4164937315fcb1897,aplatir,1.0,True,11,False,True,1.000000,9.413,ok,2221942463
1f2570cccd2ca9d79d75a8a9092d59e8,deplacer,0.1,False,11,False,True,0.100000,12.210,ok,86630202
1f2570cccd2ca9d79d75a8a9092d59e8,deplacer,0.1,True,11,False,True,0.100000,8.643,ok,86630202
1f2570cccd2ca9d79d75a8a9092d59e8,deplacer,0.25,False,11,False,False,,6.711,invariant_viole,1770199983
1f2570cccd2ca9d79d75a8a9092d59e8,deplacer,0.25,True,11,False,True,0.250000,7.753,ok,1770199983
1f2570cccd2ca9d79d75a8a9092d59e8,deplacer,0.5,False,11,False,True,0.500000,6.466,ok,2960535898
1f2570cccd2ca9d79d75a8a9092d59e8,deplacer,0.5,True,11,False,True,0.500000,6.175,ok,2960535898
1f2570cccd2ca9d79d75a8a9092d59e8,deplacer,1.0,False,11,False,True,1.000000,6.753,ok,723618363
1f2570cccd2ca9d79d75a8a9092d59e8,deplacer,1.0,True,11,False,True,1.000000,6.798,ok,723618363
1f2570cccd2ca9d79d75a8a9092d59e8,elargir,0.1,False,11,False,True,0.100000,5.801,ok,1556257752
1f2570cccd2ca9d79d75a8a9092d59e8,elargir,0.1,True,11,False,True,0.100000,7.748,ok,1556257752
1f2570cccd2ca9d79d75a8a9092d59e8,elargir,0.25,False,11,False,True,0.250000,6.646,ok,725878183
1f2570cccd2ca9d79d75a8a9092d59e8,elargir,0.25,True,11,False,True,0.250000,9.030,ok,725878183
1f2570cccd2ca9d79d75a8a9092d59e8,elargir,0.5,False,11,False,True,0.500000,7.916,ok,3339694307
1f2570cccd2ca9d79d75a8a9092d59e8,elargir,0.5,True,11,False,True,0.500000,5.876,ok,3339694307
1f2570cccd2ca9d79d75a8a9092d59e8,elargir,1.0,False,11,False,True,1.000000,6.173,ok,1019254728
1f2570cccd2ca9d79d75a8a9092d59e8,elargir,1.0,True,11,False,True,1.000000,7.578,ok,1019254728
1f2570cccd2ca9d79d75a8a9092d59e8,retrecir,0.1,False,11,False,False,,6.959,invariant_viole,4033310843
1f2570cccd2ca9d79d75a8a9092d59e8,retrecir,0.1,True,11,False,True,0.100000,6.517,ok,4033310843
1f2570cccd2ca9d79d75a8a9092d59e8,retrecir,0.25,False,11,False,False,,6.564,invariant_viole,3760898721
1f2570cccd2ca9d79d75a8a9092d59e8,retrecir,0.25,True,11,False,True,0.250000,6.694,ok,3760898721
1f2570cccd2ca9d79d75a8a9092d59e8,retrecir,0.5,False,11,False,False,,5.911,invariant_viole,2793505083
1f2570cccd2ca9d79d75a8a9092d59e8,retrecir,0.5,True,11,False,True,0.341650,6.225,ok,2793505083
1f2570cccd2ca9d79d75a8a9092d59e8,retrecir,1.0,False,11,False,False,,5.716,invariant_viole,4253207941
1f2570cccd2ca9d79d75a8a9092d59e8,retrecir,1.0,True,11,False,True,1.000000,7.118,ok,4253207941
1f2570cccd2ca9d79d75a8a9092d59e8,aplatir,0.1,False,11,False,False,,5.557,invariant_viole,2089046605
1f2570cccd2ca9d79d75a8a9092d59e8,aplatir,0.1,True,11,False,True,0.100000,6.806,ok,2089046605
1f2570cccd2ca9d79d75a8a9092d59e8,aplatir,0.25,False,11,False,False,,5.602,invariant_viole,236713260
1f2570cccd2ca9d79d75a8a9092d59e8,aplatir,0.25,True,11,False,True,0.250000,7.668,ok,236713260
1f2570cccd2ca9d79d75a8a9092d59e8,aplatir,0.5,False,11,False,False,,5.696,invariant_viole,557453847
1f2570cccd2ca9d79d75a8a9092d59e8,aplatir,0.5,True,11,False,True,0.500000,6.556,ok,557453847
1f2570cccd2ca9d79d75a8a9092d59e8,aplatir,1.0,False,11,False,False,,6.145,invariant_viole,1618490184
1f2570cccd2ca9d79d75a8a9092d59e8,aplatir,1.0,True,11,False,True,0.658350,6.426,ok,1618490184
78a15f00a0a8d6ee92fecf75b954a5ed,deplacer,0.1,False,11,False,True,0.100000,6.187,ok,2495834615
78a15f00a0a8d6ee92fecf75b954a5ed,deplacer,0.1,True,11,False,True,0.100000,6.039,ok,2495834615
78a15f00a0a8d6ee92fecf75b954a5ed,deplacer,0.25,False,11,False,False,,5.779,invariant_viole,2067237165
78a15f00a0a8d6ee92fecf75b954a5ed,deplacer,0.25,True,11,False,True,0.250000,6.441,ok,2067237165
78a15f00a0a8d6ee92fecf75b954a5ed,deplacer,0.5,False,11,False,True,0.500000,6.399,ok,87298850
78a15f00a0a8d6ee92fecf75b954a5ed,deplacer,0.5,True,11,False,True,0.500000,6.241,ok,87298850
